plot,run,model,source,task_order,Task Order,condition,condition_key,mean_balance_r10,path
targeted_bootstrap,Cumulative Balance at Round 10: targeted myth bootstrap,gpt-5-nano,Baseline,game_myth,Game -> Myth,No Noise,forced,70.0,data/json/noise_experiments/v4_direct_provider_baseline/baseline_v4_mem3_direct/gpt-5-nano/game_myth/default/baseline_v4_mem3_direct_028_neutral_anything.json
targeted_bootstrap,Cumulative Balance at Round 10: targeted myth bootstrap,gpt-5-nano,Baseline,game_myth,Game -> Myth,No Noise,forced,72.0,data/json/noise_experiments/v4_direct_provider_baseline/baseline_v4_mem3_direct/gpt-5-nano/game_myth/default/baseline_v4_mem3_direct_029_neutral_anything.json
targeted_bootstrap,Cumulative Balance at Round 10: targeted myth bootstrap,gpt-5-nano,Baseline,myth_game,Myth -> Game,No Noise,forced,71.0,data/json/noise_experiments/v4_direct_provider_baseline/baseline_v4_mem3_direct/gpt-5-nano/myth_game/default/baseline_v4_mem3_direct_030_neutral_anything.json
targeted_bootstrap,Cumulative Balance at Round 10: targeted myth bootstrap,gpt-5-nano,Baseline,myth_game,Myth -> Game,No Noise,forced,71.0,data/json/noise_experiments/v4_direct_provider_baseline/baseline_v4_mem3_direct/gpt-5-nano/myth_game/default/baseline_v4_mem3_direct_031_neutral_anything.json
targeted_bootstrap,Cumulative Balance at Round 10: targeted myth bootstrap,gpt-5-nano,Baseline,myth_game,Myth -> Game,No Noise,forced,73.0,data/json/noise_experiments/v4_direct_provider_baseline/baseline_v4_mem3_direct/gpt-5-nano/myth_game/default/baseline_v4_mem3_direct_032_neutral_anything.json
targeted_bootstrap,Cumulative Balance at Round 10: targeted myth bootstrap,gpt-5-nano,Baseline,myth_game,Myth -> Game,No Noise,forced,73.0,data/json/noise_experiments/v4_direct_provider_baseline/baseline_v4_mem3_direct/gpt-5-nano/myth_game/default/baseline_v4_mem3_direct_033_neutral_anything.json
targeted_bootstrap,Cumulative Balance at Round 10: targeted myth bootstrap,gpt-5-nano,Baseline,myth_game,Myth -> Game,No Noise,forced,70.0,data/json/noise_experiments/v4_direct_provider_baseline/baseline_v4_mem3_direct/gpt-5-nano/myth_game/default/baseline_v4_mem3_direct_034_neutral_anything.json
targeted_bootstrap,Cumulative Balance at Round 10: targeted myth bootstrap,gpt-5-nano,Baseline,myth_game,Myth -> Game,No Noise,forced,72.0,data/json/noise_experiments/v4_direct_provider_baseline/baseline_v4_mem3_direct/gpt-5-nano/myth_game/default/baseline_v4_mem3_direct_035_neutral_anything.json
targeted_bootstrap,Cumulative Balance at Round 10: targeted myth bootstrap,gpt-5-nano,Baseline,myth_game,Myth -> Game,No Noise,forced,74.0,data/json/noise_experiments/v4_direct_provider_baseline/baseline_v4_mem3_direct/gpt-5-nano/myth_game/default/baseline_v4_mem3_direct_036_neutral_anything.json
targeted_bootstrap,Cumulative Balance at Round 10: targeted myth bootstrap,gpt-5-nano,Baseline,myth_game,Myth -> Game,No Noise,forced,72.0,data/json/noise_experiments/v4_direct_provider_baseline/baseline_v4_mem3_direct/gpt-5-nano/myth_game/default/baseline_v4_mem3_direct_037_neutral_anything.json
targeted_bootstrap,Cumulative Balance at Round 10: targeted myth bootstrap,gpt-5-nano,Baseline,myth_game,Myth -> Game,No Noise,forced,72.0,data/json/noise_experiments/v4_direct_provider_baseline/baseline_v4_mem3_direct/gpt-5-nano/myth_game/default/baseline_v4_mem3_direct_038_neutral_anything.json
targeted_bootstrap,Cumulative Balance at Round 10: targeted myth bootstrap,gpt-5-nano,Baseline,myth_game,Myth -> Game,No Noise,forced,74.0,data/json/noise_experiments/v4_direct_provider_baseline/baseline_v4_mem3_direct/gpt-5-nano/myth_game/default/baseline_v4_mem3_direct_039_neutral_anything.json
targeted_bootstrap,Cumulative Balance at Round 10: targeted myth bootstrap,gpt-5-nano,Baseline,myth_game,Myth -> Game,No Noise,forced,72.0,data/json/noise_experiments/v4_direct_provider_baseline/baseline_v4_mem3_direct/gpt-5-nano/myth_game/default/baseline_v4_mem3_direct_040_neutral_anything.json
targeted_bootstrap,Cumulative Balance at Round 10: targeted myth bootstrap,gpt-5-nano,Baseline,myth_game,Myth -> Game,No Noise,forced,72.0,data/json/noise_experiments/v4_direct_provider_baseline/baseline_v4_mem3_direct/gpt-5-nano/myth_game/default/baseline_v4_mem3_direct_041_neutral_anything.json
targeted_bootstrap,Cumulative Balance at Round 10: targeted myth bootstrap,gpt-5-nano,Baseline,myth_game,Myth -> Game,No Noise,forced,73.0,data/json/noise_experiments/v4_direct_provider_baseline/baseline_v4_mem3_direct/gpt-5-nano/myth_game/default/baseline_v4_mem3_direct_042_neutral_anything.json
targeted_bootstrap,Cumulative Balance at Round 10: targeted myth bootstrap,gpt-5-nano,Baseline,myth_game,Myth -> Game,No Noise,forced,73.0,data/json/noise_experiments/v4_direct_provider_baseline/baseline_v4_mem3_direct/gpt-5-nano/myth_game/default/baseline_v4_mem3_direct_043_neutral_anything.json
targeted_bootstrap,Cumulative Balance at Round 10: targeted myth bootstrap,gpt-5-nano,Baseline,myth_game,Myth -> Game,No Noise,forced,72.0,data/json/noise_experiments/v4_direct_provider_baseline/baseline_v4_mem3_direct/gpt-5-nano/myth_game/default/baseline_v4_mem3_direct_044_neutral_anything.json
targeted_bootstrap,Cumulative Balance at Round 10: targeted myth bootstrap,gpt-5-nano,targeted_bootstrap,game,Game Only,Bootstrap,noisy_bootstrap_cooperation,61.0,data/json/noise_experiments/v4_direct_provider_targeted_bootstrap/targeted_myth_bootstrap_gpt5nano/gpt-5-nano/game/noisy_bootstrap_cooperation/targeted_myth_bootstrap_gpt5nano_000_neutral.json
targeted_bootstrap,Cumulative Balance at Round 10: targeted myth bootstrap,gpt-5-nano,targeted_bootstrap,game,Game Only,Bootstrap,noisy_bootstrap_cooperation,72.0,data/json/noise_experiments/v4_direct_provider_targeted_bootstrap/targeted_myth_bootstrap_gpt5nano/gpt-5-nano/game/noisy_bootstrap_cooperation/targeted_myth_bootstrap_gpt5nano_001_neutral.json
targeted_bootstrap,Cumulative Balance at Round 10: targeted myth bootstrap,gpt-5-nano,targeted_bootstrap,game,Game Only,Bootstrap,noisy_bootstrap_cooperation,73.0,data/json/noise_experiments/v4_direct_provider_targeted_bootstrap/targeted_myth_bootstrap_gpt5nano/gpt-5-nano/game/noisy_bootstrap_cooperation/targeted_myth_bootstrap_gpt5nano_002_neutral.json
targeted_bootstrap,Cumulative Balance at Round 10: targeted myth bootstrap,gpt-5-nano,targeted_bootstrap,game,Game Only,Bootstrap,noisy_bootstrap_cooperation,42.0,data/json/noise_experiments/v4_direct_provider_targeted_bootstrap/targeted_myth_bootstrap_gpt5nano/gpt-5-nano/game/noisy_bootstrap_cooperation/targeted_myth_bootstrap_gpt5nano_003_neutral.json
targeted_bootstrap,Cumulative Balance at Round 10: targeted myth bootstrap,gpt-5-nano,targeted_bootstrap,game,Game Only,Bootstrap,noisy_bootstrap_cooperation,58.0,data/json/noise_experiments/v4_direct_provider_targeted_bootstrap/targeted_myth_bootstrap_gpt5nano/gpt-5-nano/game/noisy_bootstrap_cooperation/targeted_myth_bootstrap_gpt5nano_004_neutral.json
targeted_bootstrap,Cumulative Balance at Round 10: targeted myth bootstrap,gpt-5-nano,targeted_bootstrap,game,Game Only,Bootstrap,noisy_bootstrap_cooperation,72.0,data/json/noise_experiments/v4_direct_provider_targeted_bootstrap/targeted_myth_bootstrap_gpt5nano/gpt-5-nano/game/noisy_bootstrap_cooperation/targeted_myth_bootstrap_gpt5nano_005_neutral.json
targeted_bootstrap,Cumulative Balance at Round 10: targeted myth bootstrap,gpt-5-nano,targeted_bootstrap,game,Game Only,Bootstrap,noisy_bootstrap_cooperation,72.0,data/json/noise_experiments/v4_direct_provider_targeted_bootstrap/targeted_myth_bootstrap_gpt5nano/gpt-5-nano/game/noisy_bootstrap_cooperation/targeted_myth_bootstrap_gpt5nano_006_neutral.json
targeted_bootstrap,Cumulative Balance at Round 10: targeted myth bootstrap,gpt-5-nano,targeted_bootstrap,game,Game Only,Bootstrap,noisy_bootstrap_cooperation,62.0,data/json/noise_experiments/v4_direct_provider_targeted_bootstrap/targeted_myth_bootstrap_gpt5nano/gpt-5-nano/game/noisy_bootstrap_cooperation/targeted_myth_bootstrap_gpt5nano_007_neutral.json
targeted_bootstrap,Cumulative Balance at Round 10: targeted myth bootstrap,gpt-5-nano,targeted_bootstrap,game,Game Only,Bootstrap,noisy_bootstrap_cooperation,66.0,data/json/noise_experiments/v4_direct_provider_targeted_bootstrap/targeted_myth_bootstrap_gpt5nano/gpt-5-nano/game/noisy_bootstrap_cooperation/targeted_myth_bootstrap_gpt5nano_008_neutral.json
targeted_bootstrap,Cumulative Balance at Round 10: targeted myth bootstrap,gpt-5-nano,targeted_bootstrap,game,Game Only,Bootstrap,noisy_bootstrap_cooperation,63.0,data/json/noise_experiments/v4_direct_provider_targeted_bootstrap/targeted_myth_bootstrap_gpt5nano/gpt-5-nano/game/noisy_bootstrap_cooperation/targeted_myth_bootstrap_gpt5nano_009_neutral.json
targeted_bootstrap,Cumulative Balance at Round 10: targeted myth bootstrap,gpt-5-nano,targeted_bootstrap,game,Game Only,Bootstrap,noisy_bootstrap_cooperation,54.0,data/json/noise_experiments/v4_direct_provider_targeted_bootstrap/targeted_myth_bootstrap_gpt5nano/gpt-5-nano/game/noisy_bootstrap_cooperation/targeted_myth_bootstrap_gpt5nano_010_neutral.json
targeted_bootstrap,Cumulative Balance at Round 10: targeted myth bootstrap,gpt-5-nano,targeted_bootstrap,game,Game Only,Bootstrap,noisy_bootstrap_cooperation,71.0,data/json/noise_experiments/v4_direct_provider_targeted_bootstrap/targeted_myth_bootstrap_gpt5nano/gpt-5-nano/game/noisy_bootstrap_cooperation/targeted_myth_bootstrap_gpt5nano_011_neutral.json
targeted_bootstrap,Cumulative Balance at Round 10: targeted myth bootstrap,gpt-5-nano,targeted_bootstrap,game,Game Only,Bootstrap,noisy_bootstrap_cooperation,72.0,data/json/noise_experiments/v4_direct_provider_targeted_bootstrap/targeted_myth_bootstrap_gpt5nano/gpt-5-nano/game/noisy_bootstrap_cooperation/targeted_myth_bootstrap_gpt5nano_012_neutral.json
targeted_bootstrap,Cumulative Balance at Round 10: targeted myth bootstrap,gpt-5-nano,targeted_bootstrap,game,Game Only,Bootstrap,noisy_bootstrap_cooperation,72.0,data/json/noise_experiments/v4_direct_provider_targeted_bootstrap/targeted_myth_bootstrap_gpt5nano/gpt-5-nano/game/noisy_bootstrap_cooperation/targeted_myth_bootstrap_gpt5nano_013_neutral.json
targeted_bootstrap,Cumulative Balance at Round 10: targeted myth bootstrap,gpt-5-nano,targeted_bootstrap,game,Game Only,Bootstrap,noisy_bootstrap_cooperation,65.0,data/json/noise_experiments/v4_direct_provider_targeted_bootstrap/targeted_myth_bootstrap_gpt5nano/gpt-5-nano/game/noisy_bootstrap_cooperation/targeted_myth_bootstrap_gpt5nano_014_neutral.json
targeted_bootstrap,Cumulative Balance at Round 10: targeted myth bootstrap,gpt-5-nano,targeted_bootstrap,game,Game Only,Bootstrap Informed,noisy_bootstrap_cooperation_informed,68.0,data/json/noise_experiments/v4_direct_provider_targeted_bootstrap/targeted_myth_bootstrap_gpt5nano/gpt-5-nano/game/noisy_bootstrap_cooperation_informed/targeted_myth_bootstrap_gpt5nano_015_neutral.json
targeted_bootstrap,Cumulative Balance at Round 10: targeted myth bootstrap,gpt-5-nano,targeted_bootstrap,game,Game Only,Bootstrap Informed,noisy_bootstrap_cooperation_informed,71.0,data/json/noise_experiments/v4_direct_provider_targeted_bootstrap/targeted_myth_bootstrap_gpt5nano/gpt-5-nano/game/noisy_bootstrap_cooperation_informed/targeted_myth_bootstrap_gpt5nano_016_neutral.json
targeted_bootstrap,Cumulative Balance at Round 10: targeted myth bootstrap,gpt-5-nano,targeted_bootstrap,game,Game Only,Bootstrap Informed,noisy_bootstrap_cooperation_informed,67.0,data/json/noise_experiments/v4_direct_provider_targeted_bootstrap/targeted_myth_bootstrap_gpt5nano/gpt-5-nano/game/noisy_bootstrap_cooperation_informed/targeted_myth_bootstrap_gpt5nano_017_neutral.json
targeted_bootstrap,Cumulative Balance at Round 10: targeted myth bootstrap,gpt-5-nano,targeted_bootstrap,game,Game Only,Bootstrap Informed,noisy_bootstrap_cooperation_informed,74.0,data/json/noise_experiments/v4_direct_provider_targeted_bootstrap/targeted_myth_bootstrap_gpt5nano/gpt-5-nano/game/noisy_bootstrap_cooperation_informed/targeted_myth_bootstrap_gpt5nano_018_neutral.json
targeted_bootstrap,Cumulative Balance at Round 10: targeted myth bootstrap,gpt-5-nano,targeted_bootstrap,game,Game Only,Bootstrap Informed,noisy_bootstrap_cooperation_informed,74.0,data/json/noise_experiments/v4_direct_provider_targeted_bootstrap/targeted_myth_bootstrap_gpt5nano/gpt-5-nano/game/noisy_bootstrap_cooperation_informed/targeted_myth_bootstrap_gpt5nano_019_neutral.json
targeted_bootstrap,Cumulative Balance at Round 10: targeted myth bootstrap,gpt-5-nano,targeted_bootstrap,game,Game Only,Bootstrap Informed,noisy_bootstrap_cooperation_informed,67.0,data/json/noise_experiments/v4_direct_provider_targeted_bootstrap/targeted_myth_bootstrap_gpt5nano/gpt-5-nano/game/noisy_bootstrap_cooperation_informed/targeted_myth_bootstrap_gpt5nano_020_neutral.json
targeted_bootstrap,Cumulative Balance at Round 10: targeted myth bootstrap,gpt-5-nano,targeted_bootstrap,game,Game Only,Bootstrap Informed,noisy_bootstrap_cooperation_informed,68.0,data/json/noise_experiments/v4_direct_provider_targeted_bootstrap/targeted_myth_bootstrap_gpt5nano/gpt-5-nano/game/noisy_bootstrap_cooperation_informed/targeted_myth_bootstrap_gpt5nano_021_neutral.json
targeted_bootstrap,Cumulative Balance at Round 10: targeted myth bootstrap,gpt-5-nano,targeted_bootstrap,game,Game Only,Bootstrap Informed,noisy_bootstrap_cooperation_informed,55.0,data/json/noise_experiments/v4_direct_provider_targeted_bootstrap/targeted_myth_bootstrap_gpt5nano/gpt-5-nano/game/noisy_bootstrap_cooperation_informed/targeted_myth_bootstrap_gpt5nano_022_neutral.json
targeted_bootstrap,Cumulative Balance at Round 10: targeted myth bootstrap,gpt-5-nano,targeted_bootstrap,game,Game Only,Bootstrap Informed,noisy_bootstrap_cooperation_informed,51.0,data/json/noise_experiments/v4_direct_provider_targeted_bootstrap/targeted_myth_bootstrap_gpt5nano/gpt-5-nano/game/noisy_bootstrap_cooperation_informed/targeted_myth_bootstrap_gpt5nano_023_neutral.json
targeted_bootstrap,Cumulative Balance at Round 10: targeted myth bootstrap,gpt-5-nano,targeted_bootstrap,game,Game Only,Bootstrap Informed,noisy_bootstrap_cooperation_informed,49.0,data/json/noise_experiments/v4_direct_provider_targeted_bootstrap/targeted_myth_bootstrap_gpt5nano/gpt-5-nano/game/noisy_bootstrap_cooperation_informed/targeted_myth_bootstrap_gpt5nano_024_neutral.json
targeted_bootstrap,Cumulative Balance at Round 10: targeted myth bootstrap,gpt-5-nano,targeted_bootstrap,game,Game Only,Bootstrap Informed,noisy_bootstrap_cooperation_informed,71.0,data/json/noise_experiments/v4_direct_provider_targeted_bootstrap/targeted_myth_bootstrap_gpt5nano/gpt-5-nano/game/noisy_bootstrap_cooperation_informed/targeted_myth_bootstrap_gpt5nano_025_neutral.json
